activity,time,lat,long,activity_id
Walking, 1576136603.1339998, 430619312150686.6, -84083376748966.89, 16
Walking, 1576136625.165, 430631157763715.9, -84083279171718.72, 16
Walking, 1576136644.065, 430643587623208.8, -84083298809778.3, 16
Walking, 1576136654.032, 430642385202976.56, -84083664667063.88, 16
Walking, 1576136664.1239998, 430643420902976.56, -84083664667063.88, 16
Walking, 1576136674.1339998, 430643525902976.56, -84083664667063.88, 16
Walking, 1576136694.03, 430643736534508.44, -84080677472166.77, 16
Walking, 1576136704.123, 430642818466251.5, -84081641932967.69, 16
Walking, 1576136706.1460001, 430654319566251.5, -84081641932967.69, 16
Walking, 1576136714.053, 430665722966251.44, -84081641932967.69, 16
Walking, 1576136725.0129998, 430665503118342.44, -84083004048203.39, 16
Walking, 1576136744.042, 430665095113994.3, -84085200743126.28, 16
Walking, 1576136754.008, 430666047513994.3, -84085200743126.28, 16
Walking, 1576136764.1, 430667176713994.3, -84085200743126.28, 16
Walking, 1576136767.2779999, 430664233621783.8, -84084551651367.38, 16
Walking, 1576136774.03, 430656093754023.25, -84084625799780.77, 16
Walking, 1576136785.1529999, 430657436554023.3, -84084625799780.77, 16
Walking, 1576136787.3370001, 430651335170224.6, -84083158781608.84, 16
Active, 1576138288.5579998, 430648264845556.9, -84085567507663.27, 17
Active, 1576138296.063, 430649738568266.4, -84086120498662.14, 17
Active, 1576138315.08, 430650238520392.25, -84085373188820.86, 17
Active, 1576138330.205, 430651688354990.5, -84106450243703.69, 17
Active, 1576138346.06, 430664131356471.3, -84113689129700.03, 17
Active, 1576140830.565, 430666975856471.3, -84113689129700.03, 17
Driving, 1576178109.5939999, 430673119633991.4, -84099195633457.7, 18
Driving, 1576178113.1160002, 430671304594480.7, -84089689916083.1, 18
Driving, 1576178129.595, 430677230089457.75, -84092439812018.08, 18
Driving, 1576178132.044, 430679703289457.75, -84092439812018.08, 18
Driving, 1576178144.1160002, 430679928989457.8, -84092439812018.08, 18
Driving, 1576178149.5939999, 430706082297455.6, -84092075298162.4, 18
Driving, 1576178162.035, 430693054487776.2, -84106206115063.56, 18
Driving, 1576178170.716, 430695351822568.0, -84104522424175.42, 18
Driving, 1576178173.1160002, 430700239422567.94, -84104522424175.42, 18
Driving, 1576178183.0879998, 430702516283118.94, -84107350308530.83, 18
Driving, 1576178202.1160002, 430708355383118.9, -84107350308530.83, 18
Driving, 1576178210.695, 430681369718846.94, -84111354237236.67, 18
Driving, 1576178213.079, 430664395031122.94, -84111018948720.75, 18
Driving, 1576178223.0089998, 430670522031122.9, -84111018948720.75, 18
Driving, 1576178233.1160002, 430669849074028.9, -84111577317529.83, 18
Driving, 1576178252.006, 430668199860245.7, -84105144114467.0, 18
Driving, 1576178262.1160002, 430676209860245.75, -84105144114467.0, 18
Driving, 1576178272.065, 430692600802829.94, -84104914570857.14, 18
Driving, 1576178282.1160002, 430738181602829.9, -84104914570857.14, 18
Driving, 1576178292.1160002, 430737397384497.6, -84108905971456.06, 18
Driving, 1576178292.9160001, 430737272547085.9, -84111836420460.5, 18
Driving, 1576178302.055, 430740352847085.9, -84111836420460.5, 18
Driving, 1576178313.1160002, 430738525429392.44, -84112004984423.69, 18
Driving, 1576178333.0370002, 430725659874406.56, -84112037800648.39, 18
Driving, 1576178354.089, 430738416974406.56, -84112037800648.39, 18
Driving, 1576178373.1160002, 430719291784692.4, -84113121993029.39, 18
Driving, 1576178383.085, 430721920284692.4, -84113121993029.39, 18
Driving, 1576178412.081, 430721143576068.06, -84114840450818.83, 18
Driving, 1576178414.994, 430713442408000.44, -84100577436050.58, 18
Driving, 1576178422.012, 430713570308000.44, -84100577436050.58, 18
Driving, 1576178432.1160002, 430703497086479.6, -84101010368050.62, 18
Driving, 1576178442.071, 430695883727471.75, -84104570489918.48, 18
Driving, 1576178453.117, 430709404527471.8, -84104570489918.48, 18
Driving, 1576178464.1160002, 430703756743813.5, -84104638757196.3, 18
Driving, 1576178477.026, 430702795794746.3, -84104943979164.75, 18
Driving, 1576178494.106, 430703944351515.75, -84104754630938.44, 18
Driving, 1576178513.1160002, 430702465417870.3, -84104760430101.08, 18
Driving, 1576178516.1160002, 430706859917870.3, -84104760430101.08, 18
Driving, 1576178532.0410001, 430695446049548.25, -84107169051928.77, 18
Driving, 1576178537.195, 430632992323614.25, -84104362535369.58, 18
Driving, 1576178544.1160002, 430706838029078.5, -84102876326443.75, 18
Driving, 1576178557.1160002, 430736162929078.5, -84102876326443.75, 18
Driving, 1576178562.03, 430729503053156.1, -84115668962354.55, 18
Driving, 1576178578.316, 430704249262247.44, -84115598690304.62, 18
Driving, 1576178593.014, 430685683181748.25, -84118304706305.42, 18
Driving, 1576178603.1160002, 430692318707417.25, -84119198442694.42, 18
Driving, 1576178613.073, 430694257907417.25, -84119198442694.42, 18
Driving, 1576178619.316, 430710235107417.25, -84119198442694.42, 18
Driving, 1576178639.316, 430701408735136.94, -84150121763053.34, 18
Driving, 1576178643.063, 430703888539097.9, -84125133024537.98, 18
Driving, 1576178660.342, 430643635983193.44, -84126017084566.62, 18
Driving, 1576178663.1160002, 430712673421480.2, -84124122488524.88, 18
Driving, 1576178675.039, 430718561821480.2, -84124122488524.88, 18
Driving, 1576178680.395, 430725077563272.06, -84123876326231.08, 18
Driving, 1576178692.1160002, 430717959455691.3, -84124163098740.97, 18
Driving, 1576178700.394, 430721364455691.3, -84124163098740.97, 18
Driving, 1576178722.1079998, 430721359427090.75, -84121638609794.22, 18
Driving, 1576178733.0310001, 430720544193068.56, -84121776018373.84, 18
Driving, 1576178741.516, 430716099228199.3, -84134204068515.98, 18
Driving, 1576178743.1160002, 430712164990520.1, -84124749347367.14, 18
Driving, 1576178763.1160002, 430710572230330.2, -84129427652387.66, 18
Driving, 1576178773.049, 430709629025128.4, -84129438463645.62, 18
Walking, 1576178792.816, 430710111806024.3, -84128665866624.19, 19
Walking, 1576178796.0270002, 430718569106024.4, -84128665866624.19, 19
Walking, 1576178806.0089998, 430721810086086.25, -84127501313991.02, 19
Walking, 1576178817.1179998, 430721534987826.7, -84129359992807.02, 19
Walking, 1576178836.085, 430721739238822.8, -84128513768213.45, 19
Walking, 1576178847.008, 430722798138822.8, -84128513768213.45, 19
Walking, 1576178852.93, 430710860513830.75, -84107023515296.03, 19
Walking, 1576178865.081, 430730306113830.75, -84107023515296.03, 19
Walking, 1576178873.93, 430723985955682.5, -84097754792254.39, 19
Walking, 1576178877.034, 430735178607622.56, -84096074057495.34, 19
Walking, 1576178894.0779998, 430753609207622.56, -84096074057495.34, 19
Walking, 1576178896.064, 430744733122584.2, -84080912404749.17, 19
Walking, 1576178914.13, 430734396303483.7, -84081540491894.31, 19
Walking, 1576178916.1239998, 430743091232206.44, -84082105212432.53, 19
Walking, 1576178926.054, 430744012532206.5, -84082105212432.53, 19
Walking, 1576178935.189, 430746760103063.8, -84067360356068.81, 19
Walking, 1576178946.1139998, 430759400479052.06, -84068791120175.6, 19
Walking, 1576178956.043, 430760262779052.0, -84068791120175.6, 19
Walking, 1576178975.056, 430760057514228.7, -84064340250812.98, 19
Walking, 1576178975.11, 430763772414228.7, -84064340250812.98, 19
Walking, 1576178995.0070002, 430763152686645.0, -84063688383121.14, 19
Walking, 1576178996.131, 430750869129530.0, -84066623931102.9, 19
Walking, 1576179006.093, 430734169661194.0, -84066819884988.48, 19
Walking, 1576179016.0229998, 430734903631481.8, -84068081664716.45, 19
Walking, 1576179016.13, 430744517631481.8, -84068081664716.45, 19
Walking, 1576179026.13, 430750013611304.06, -84067926807775.98, 19
Walking, 1576179036.082, 430749247170576.25, -84068233428458.48, 19
Walking, 1576179036.2810001, 430760592770576.3, -84068233428458.48, 19
Walking, 1576179056.019, 430759343262067.06, -84067787837420.19, 19
Walking, 1576179057.21, 430759259363208.7, -84068237299511.77, 19
Walking, 1576179076.043, 430759452979235.1, -84064474997551.56, 19
Walking, 1576179077.234, 430757268199941.5, -84047070430762.34, 19
Walking, 1576179106.032, 430761077673484.3, -84055745534851.1, 19
Walking, 1576179116.131, 430761108773484.3, -84055745534851.1, 19
Active, 1576179149.216, 430761514273484.25, -84055745534851.1, 20
Active, 1576179153.0229998, 430758364347880.44, -84055170216122.5, 20
Walking, 1576179264.716, 430757340842805.0, -84055272068056.02, 21
Walking, 1576179280.004, 430759850942805.0, -84055272068056.02, 21
Walking, 1576179284.766, 430764208370122.44, -84052570143233.86, 21
Walking, 1576179303.043, 430767933905652.7, -84051040062735.12, 21
Walking, 1576179322.13, 430769745205652.75, -84051040062735.12, 21
Walking, 1576179343.006, 430771176929971.1, -84050293189354.77, 21
Walking, 1576179362.073, 430774374129971.1, -84050293189354.77, 21
Walking, 1576179366.863, 430776292604000.7, -84032700966578.1, 21
Walking, 1576179372.002, 430777833404802.4, -84030008845758.83, 21
Walking, 1576179382.129, 430778294004802.3, -84030008845758.83, 21
Walking, 1576179386.8979998, 430778311335327.1, -84018938650006.77, 21
Walking, 1576179393.055, 430778265963398.4, -84010486868523.86, 21
Walking, 1576179403.008, 430777682491138.7, -84011932427162.8, 21
Walking, 1576179406.93, 430797031191138.7, -84011932427162.8, 21
Walking, 1576179413.1139998, 430785662340025.0, -84001600968442.84, 21
Walking, 1576179433.129, 430788420095194.5, -84001490536242.66, 21
Walking, 1576179452.04, 430791382492025.5, -84003013619068.16, 21
Walking, 1576179473.092, 430791064323269.44, -83999330389469.81, 21
Walking, 1576179484.016, 430790285031152.8, -83999456456732.06, 21
Walking, 1576179488.329, 430785987099369.44, -83981709651636.2, 21
Walking, 1576222891.485, 430781776454178.2, -83967146757525.1, 22
Walking, 1576222896.002, 430782053454178.2, -83967146757525.1, 22
Walking, 1576222911.689, 430792580629123.3, -83963104405764.64, 22
Walking, 1576222915.089, 430795334525875.06, -83946333932093.0, 22
Walking, 1576222925.024, 430795259673732.2, -83948020104130.73, 22
Walking, 1576222935.089, 430795124942688.1, -83947103438185.31, 22
Walking, 1576223015.012, 430794856347036.0, -83948984621750.64, 22
Walking, 1576223025.089, 430863468047036.0, -83948984621750.64, 22
Walking, 1576223035.0479999, 430863508802446.94, -83947652996886.77, 22
Walking, 1576223045.0010002, 430849425732321.3, -83945386200735.48, 22
Walking, 1576223054.889, 430830656828651.4, -83905169650829.05, 22
Walking, 1576223065.036, 430880542695594.1, -83931913588263.1, 22
Walking, 1576223075.089, 430880725378712.44, -83931489364603.84, 22
Walking, 1576223085.089, 430880517159484.1, -83930127840656.86, 22
Walking, 1576223104.09, 430880625124070.4, -83933261887374.53, 22
Walking, 1576223114.089, 430880894426254.2, -83934235122136.73, 22
Walking, 1576223125.014, 430881323514676.2, -83933571966994.23, 22
Walking, 1576223135.089, 430881555736608.9, -83931999237446.9, 22
Walking, 1576223155.0029998, 430881975715673.0, -83933610501239.86, 22
Walking, 1576223155.996, 430880319943616.6, -83928132060192.0, 22
Walking, 1576223165.089, 430882033453036.0, -83931713939084.05, 22
Walking, 1576223177.246, 430894631353035.94, -83931713939084.05, 22
Walking, 1576223196.089, 430888141926100.0, -83933010217134.48, 22
Walking, 1576223214.0110002, 430888370825294.4, -83935478119429.89, 22
Walking, 1576223225.089, 430889140025294.4, -83935478119429.89, 22
Walking, 1576223235.039, 430889792882447.6, -83936485233318.14, 22
Walking, 1576223255.09, 430891141882447.6, -83936485233318.14, 22
Walking, 1576223258.1, 430915992688902.06, -83937290467013.58, 22
Walking, 1576223265.0270002, 430943947973113.6, -83937287001950.61, 22
Walking, 1576223275.089, 430943539166969.3, -83936754071474.47, 22
Walking, 1576223278.135, 430954856966969.25, -83936754071474.47, 22
Walking, 1576223295.016, 430956747072072.94, -83924207714110.06, 22
Walking, 1576223305.089, 430956931398265.3, -83924263619096.5, 22
Walking, 1576223315.074, 430957199698265.25, -83924263619096.5, 22
Walking, 1576223319.245, 430963990269513.75, -83919921443661.03, 22
Walking, 1576223325.005, 430973944669513.8, -83919921443661.03, 22
Driving, 1576258545.48, 430975029995239.75, -83919849595672.0, 23
Driving, 1576258549.01, 430975852219372.5, -83933938732689.62, 23
Driving, 1576258566.3920002, 430973189406742.0, -83942123284177.97, 23
Driving, 1576258567.0410001, 430975634267450.3, -83929997890728.6, 23
Driving, 1576258577.08, 430981827185798.2, -83934689423268.22, 23
Driving, 1576258587.8439999, 430993008585798.25, -83934689423268.22, 23
Driving, 1576258589.036, 430991174638862.4, -83939569290952.73, 23
Driving, 1576258608.08, 430991849838862.3, -83939569290952.73, 23
Driving, 1576258628.08, 430997303439277.8, -83940241327952.84, 23
Driving, 1576258629.08, 431008002588158.2, -83936262920473.39, 23
Driving, 1576258638.0770001, 431028901310957.06, -83933760993828.17, 23
Driving, 1576258648.008, 431043337710957.06, -83933760993828.17, 23
Driving, 1576258648.88, 431047956293683.2, -83935134291570.27, 23
Driving, 1576258667.076, 431078022093683.2, -83935134291570.27, 23
Driving, 1576258668.88, 431058194426003.75, -83935101901893.06, 23
Driving, 1576258679.08, 431075471766874.75, -83935261626166.05, 23
Driving, 1576258688.91, 431086397566874.75, -83935261626166.05, 23
Driving, 1576258698.063, 431079176300337.6, -83933427850762.2, 23
Driving, 1576258708.08, 431071470927486.0, -83935889700284.98, 23
Driving, 1576258727.063, 431090652827485.94, -83935889700284.98, 23
Driving, 1576258737.08, 431090153689667.94, -83934173817505.72, 23
Driving, 1576258757.056, 431093017225304.7, -83933785351181.86, 23
Driving, 1576258767.08, 431097977242244.44, -83934155302715.6, 23
Driving, 1576258778.08, 431103525842244.44, -83934155302715.6, 23
Driving, 1576258790.079, 431121592442244.44, -83934155302715.6, 23
Driving, 1576258797.08, 431138721142244.44, -83934155302715.6, 23
Driving, 1576258807.08, 431138366461585.6, -83934363524768.33, 23
Driving, 1576258828.08, 431146094395468.0, -83934354090431.66, 23
Driving, 1576258857.0010002, 431150588397947.44, -83932685525829.52, 23
Driving, 1576258877.08, 431150265646451.0, -83935180927591.22, 23
Driving, 1576258888.036, 431149634672253.4, -83927466306347.38, 23
Driving, 1576258892.605, 431145662927482.9, -83925178550941.2, 23
Driving, 1576258898.08, 431157306341913.1, -83923223731417.67, 23
Driving, 1576258908.079, 431157121435120.7, -83925179238549.61, 23
Driving, 1576258957.08, 431158748529395.1, -83926066841748.72, 23
Driving, 1576258967.08, 431158705224390.9, -83927493807827.55, 23
Driving, 1576258978.02, 431158728839687.25, -83928661513117.11, 23
Driving, 1576258988.08, 431158716623480.2, -83923167590718.33, 23
Driving, 1576258993.88, 431158815975589.7, -83935520597248.47, 23
Walking, 1576259048.51, 431167831418350.2, -83934646312656.77, 24
Walking, 1576259051.033, 431164233216046.06, -83937801482603.83, 24
Walking, 1576259062.025, 431163936666029.3, -83937384692959.86, 24
Walking, 1576259068.954, 431166676193549.9, -83963748416817.78, 24
Walking, 1576259081.054, 431151849896240.7, -83982188704111.39, 24
Walking, 1576259091.0029998, 431150724733657.0, -83984260429725.19, 24
Walking, 1576259101.054, 431152849347206.3, -83983989556828.48, 24
Walking, 1576259110.254, 431163480147206.3, -83983989556828.48, 24
Walking, 1576259131.055, 431153499664035.25, -83981154940437.95, 24
Walking, 1576259141.055, 431153239277789.75, -83981956085183.89, 24
Walking, 1576259150.0210001, 431155140640552.56, -84000729421283.86, 24
Walking, 1576259151.014, 431140392472015.06, -84007193731975.42, 24
